MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Years Since Remodel
50,RL,74.0,16287.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,130.0,4,0.0,666.0,901.0,GasA,3,1,SBrkr,901.0,450.0,0,1351.0,1.0,0.0,1,0,3,1,3,7,8,1,4,Detchd,1975.0,1,2.0,576.0,3,3,0,0,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,122000,82.0,57
20,RL,80.0,8240.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,6,1960.0,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1179.0,1179.0,GasA,4,1,SBrkr,1179.0,0.0,0,1179.0,0.0,0.0,1,0,2,1,3,5,6,0,0,Attchd,1960.0,3,2.0,622.0,3,3,1,0,0,0,0,0,0,0,GdPrv,None,0,6,2007,WD,Normal,110000,47.0,47
90,RL,81.0,11841.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990.0,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4,3,3,6,816.0,1,0.0,0.0,816.0,GasA,3,1,SBrkr,816.0,0.0,0,816.0,1.0,0.0,1,0,3,1,3,5,8,0,0,None,1990.0,0,0.0,0.0,0,0,2,0,32,0,0,0,0,0,None,None,0,5,2007,WD,Normal,118500,17.0,17
80,RL,65.0,6285.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976.0,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,3,2,CBlock,3,3,3,6,504.0,1,0.0,456.0,960.0,GasA,3,1,SBrkr,1044.0,0.0,0,1044.0,1.0,0.0,1,0,3,1,3,7,8,1,2,Detchd,1976.0,1,2.0,528.0,3,2,2,228,0,0,0,0,0,0,None,None,0,4,2007,WD,Normal,133500,31.0,31
20,RL,65.0,7917.0,None,3,Lvl,Corner,3,Edwards,Norm,Norm,1Fam,1Story,6,7,1976.0,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3,4,1,4,751.0,1,0.0,392.0,1143.0,GasA,3,1,SBrkr,1113.0,0.0,0,1113.0,1.0,0.0,1,1,3,1,3,6,8,1,2,Attchd,1987.0,2,1.0,504.0,3,4,2,370,30,0,0,0,0,0,GdPrv,None,0,5,2007,WD,Normal,148000,31.0,31
90,RL,65.0,9555.0,None,3,Lvl,CulDSac,3,Edwards,Norm,Norm,Duplex,2Story,5,6,1979.0,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,30.25,GasA,3,1,SBrkr,1100.0,1133.0,0,2233.0,0.0,0.0,2,1,5,2,3,11,8,0,0,Attchd,1979.0,3,2.0,579.0,3,4,2,0,0,0,0,0,0,0,None,None,0,2,2007,WD,Normal,141000,28.0,28
20,RL,74.0,8536.0,None,4,Lvl,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2006.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1125.0,1125.0,GasA,4,1,SBrkr,1125.0,0.0,0,1125.0,0.0,0.0,1,1,2,1,3,5,8,0,0,Attchd,2007.0,1,2.0,430.0,3,3,2,80,64,0,0,0,0,0,None,None,0,4,2007,New,Partial,155000,1.0,0
20,RL,60.0,7024.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2005.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,1,5,980.0,1,0.0,110.0,1090.0,GasA,4,1,SBrkr,1090.0,0.0,0,1090.0,1.0,0.0,1,1,2,1,3,5,8,0,0,Attchd,2005.0,3,2.0,450.0,3,3,2,0,49,0,0,0,0,0,None,None,0,6,2007,WD,Normal,157000,2.0,1
60,RL,60.0,7023.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,2Story,5,5,2005.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,4,1,6,611.0,1,0.0,123.0,734.0,GasA,4,1,SBrkr,734.0,674.0,0,1408.0,1.0,0.0,2,1,3,1,3,6,8,0,0,BuiltIn,2005.0,3,2.0,489.0,3,3,2,0,85,0,0,0,0,0,None,None,0,5,2007,WD,Normal,171500,2.0,1
20,RL,110.0,17727.75,None,3,Bnk,Inside,3,Edwards,Norm,Norm,1Fam,1Story,10,5,2008.0,2009,Hip,CompShg,CemntBd,CmentBd,Stone,406.875,5,3,PConc,5,3,4,6,1835.0,1,0.0,1085.0,2064.25,GasA,5,1,SBrkr,2145.625,0.0,0,2667.875,1.0,1.0,2,1,2,1,5,15,8,2,4,Attchd,2008.0,3,3.0,960.0,3,3,2,420,175,0,0,0,0,0,None,Elev,0,10,2007,New,Partial,183850,0.0,0
60,RL,110.0,17727.75,None,3,Bnk,Inside,3,Edwards,PosN,PosN,1Fam,2Story,10,5,2007.0,2008,Hip,CompShg,CemntBd,CmentBd,Stone,406.875,5,3,PConc,5,3,4,6,1835.0,1,0.0,878.0,2064.25,GasA,5,1,SBrkr,2145.625,1538.0,0,2667.875,1.0,0.0,3,1,3,1,5,11,8,1,4,BuiltIn,2007.0,3,3.0,884.0,3,3,2,208,175,0,0,0,0,0,None,None,0,10,2007,New,Partial,184750,0.0,0
180,RM,35.0,3675.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,3,PConc,4,3,4,6,467.0,1,0.0,80.0,547.0,GasA,5,1,SBrkr,1072.0,0.0,0,1072.0,1.0,0.0,1,0,2,1,4,5,8,0,0,Basment,2005.0,3,2.0,525.0,3,3,2,0,44,0,0,0,0,0,None,None,0,5,2007,WD,Normal,140000,2.0,2
20,RL,64.0,6400.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1959.0,2000,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,3,3,77.0,5,0.0,52.0,960.0,GasA,5,1,SBrkr,960.0,0.0,0,960.0,1.0,0.0,1,0,2,1,2,4,8,0,0,Detchd,1959.0,1,1.0,392.0,3,3,2,144,0,0,0,0,0,0,None,None,0,12,2007,WD,Normal,131750,48.0,7
90,RL,74.0,6882.0,None,4,Lvl,Corner,3,Edwards,Norm,Norm,Duplex,1Story,4,3,1955.0,1955,Gable,CompShg,AsbShng,Plywood,BrkCmn,128.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,30.25,GasA,3,0,SBrkr,1152.0,0.0,0,1152.0,0.0,0.0,2,0,2,2,2,6,8,0,0,None,1955.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,None,None,0,9,2007,WD,Normal,61500,52.0,52
20,RL,75.0,10215.0,None,4,Bnk,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954.0,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,492.0,1,0.0,372.0,864.0,GasA,5,1,SBrkr,948.0,0.0,0,948.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1954.0,1,1.0,248.0,3,3,2,0,0,0,0,0,0,0,None,None,0,2,2007,WD,Normal,111000,53.0,53
90,RL,52.0,8741.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,6,1946.0,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1195.0,1195.0,GasA,3,0,SBrkr,1195.0,0.0,0,1195.0,0.0,0.0,2,0,4,2,3,8,8,0,0,None,1946.0,0,0.0,0.0,0,0,0,118,0,0,0,0,0,0,GdWo,None,0,7,2007,WD,Abnorml,98500,61.0,57
30,RH,70.0,4270.0,None,4,Bnk,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931.0,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,544.0,1,0.0,0.0,544.0,GasA,5,1,SBrkr,774.0,0.0,0,774.0,0.0,0.0,1,0,3,1,4,6,8,0,0,None,1931.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,None,None,0,5,2007,WD,Normal,79000,76.0,1
40,RL,62.0,10042.0,None,4,Bnk,Corner,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920.0,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,144.0,5,0.0,238.0,660.0,GasA,3,1,SBrkr,740.0,125.0,0,865.0,1.0,0.0,1,0,2,1,3,4,8,1,4,Detchd,1920.0,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,108500,87.0,12
20,RL,68.0,9450.0,None,4,Bnk,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1954.0,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,552.0,1,0.0,342.0,894.0,GasA,5,1,SBrkr,894.0,0.0,0,894.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1999.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2007,WD,Abnorml,110000,53.0,53
50,RL,70.0,11767.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,2Story,4,7,1910.0,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,560.0,560.0,GasA,4,0,SBrkr,796.0,550.0,0,1346.0,0.0,0.0,1,1,2,1,3,6,6,0,0,Detchd,1950.0,1,1.0,384.0,2,3,2,168,24,0,0,0,0,0,GdWo,None,0,5,2007,WD,Normal,112000,97.0,7
20,RL,60.0,8172.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1955.0,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,544.0,1,0.0,224.0,768.0,GasA,3,1,SBrkr,768.0,0.0,0,768.0,0.0,0.0,1,0,2,1,3,4,8,1,2,Detchd,1959.0,1,1.0,355.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,7,2007,WD,Normal,125000,52.0,52
20,RL,60.0,8172.0,None,4,HLS,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1955.0,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,1,5,682.0,1,0.0,182.0,864.0,GasA,3,1,SBrkr,864.0,0.0,0,864.0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1996.0,1,2.0,528.0,3,3,0,196,0,0,0,0,0,0,None,None,0,10,2007,COD,Family,79275,52.0,52
20,RL,60.0,8190.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1954.0,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,732.0,1,0.0,216.0,948.0,GasA,5,1,SBrkr,948.0,0.0,0,948.0,1.0,0.0,1,0,3,1,3,5,8,1,3,Detchd,1956.0,1,1.0,280.0,3,3,2,0,36,0,0,0,0,0,None,None,0,10,2007,WD,Normal,119000,53.0,53
190,RH,60.0,10896.0,Pave,4,Bnk,Inside,3,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914.0,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,2,1,2,256.0,1,0.0,1184.0,1440.0,GasA,5,1,FuseA,1440.0,1440.0,0,2667.875,0.0,0.0,2,0,8,2,2,14,8,0,0,None,1914.0,0,0.0,0.0,0,0,0,0,110,0,0,0,0,0,None,None,0,3,2007,WD,Abnorml,200000,93.0,12
90,RL,60.0,10890.0,None,4,Lvl,Inside,3,SWISU,Norm,Norm,Duplex,2Story,5,6,1923.0,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,3,3,2,3,371.0,1,0.0,925.0,1296.0,Grav,2,0,FuseA,1296.0,1296.0,0,2592.0,2.0,0.0,2,0,6,2,3,12,6,0,0,None,1923.0,0,0.0,0.0,0,0,2,0,175,0,0,0,0,0,None,Shed,0,1,2007,WD,AdjLand,150000,84.0,57
70,RL,55.0,10592.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923.0,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,2,1,1,0.0,1,0.0,602.0,602.0,GasA,3,1,SBrkr,900.0,602.0,0,1502.0,0.0,0.0,1,1,3,1,4,7,8,2,3,Detchd,1923.0,1,1.0,180.0,3,3,2,96,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,165000,84.0,11
45,RL,55.0,10594.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,Grav,2,0,SBrkr,789.0,0.0,0,789.0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1926.0,1,1.0,200.0,1,1,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD,Normal,96500,81.0,57
30,RL,54.0,7223.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926.0,1950,Hip,CompShg,Stucco,Plywood,None,0.0,3,3,PConc,3,3,2,4,319.0,1,0.0,971.0,1290.0,GasA,3,1,SBrkr,1422.0,0.0,0,1422.0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1973.0,1,1.0,352.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,4,2007,WD,Normal,136500,81.0,57
50,RL,51.0,6821.0,None,4,HLS,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1921.0,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,113.0,1,0.0,538.0,651.0,GasA,4,1,SBrkr,759.0,539.0,0,1298.0,0.0,0.0,2,0,2,1,3,8,8,1,4,Detchd,1994.0,1,1.0,240.0,3,3,1,216,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,146500,86.0,2
50,RL,60.0,7200.0,None,4,Lvl,Corner,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,1,5,569.0,1,0.0,162.0,731.0,GasA,5,1,SBrkr,981.0,787.0,0,1768.0,1.0,0.0,1,1,3,1,4,7,8,2,3,Detchd,1939.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD,Normal,175000,70.0,57
70,RL,63.0,4000.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930.0,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,1,SBrkr,567.0,531.0,0,1098.0,1.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1930.0,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD,Normal,148500,77.0,12
70,RL,53.0,6720.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1921.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,3,0,SBrkr,851.0,585.0,0,1436.0,0.0,0.0,1,0,3,1,3,7,8,1,4,Detchd,1992.0,1,1.0,228.0,3,3,2,184,0,0,0,0,0,0,None,None,0,4,2007,CWD,Normal,141500,86.0,57
50,RL,55.0,7642.0,None,4,Lvl,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918.0,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,912.0,912.0,GasA,4,1,SBrkr,912.0,514.0,0,1426.0,0.0,0.0,1,1,3,1,4,7,8,1,4,Detchd,1925.0,1,1.0,216.0,3,3,2,0,175,0,0,0,0,0,GdPrv,None,0,6,2007,WD,Normal,189950,89.0,9
70,RL,53.0,7155.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926.0,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,686.0,686.0,GasA,3,1,SBrkr,686.0,775.0,0,1461.0,0.0,0.0,1,0,3,1,3,6,8,1,4,Detchd,1926.0,1,1.0,225.0,3,3,0,0,0,0,0,0,0,0,MnPrv,None,0,7,2007,WD,Normal,135000,81.0,16
75,RL,53.0,7128.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,364.0,1,0.0,554.0,918.0,GasA,4,1,SBrkr,918.0,728.0,0,1646.0,0.0,0.0,2,0,4,1,3,7,8,2,4,Detchd,1941.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,8,2007,WD,Normal,164000,66.0,57
30,RL,40.0,4280.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913.0,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,3,PConc,3,3,1,2,365.0,1,0.0,75.0,440.0,GasA,3,0,SBrkr,694.0,0.0,0,694.0,0.0,0.0,1,0,2,1,4,4,8,1,4,Detchd,1990.0,1,1.0,352.0,4,3,1,0,0,0,0,0,0,0,MnPrv,None,0,3,2007,WD,Normal,90350,94.0,5
50,RL,53.0,5362.0,None,4,Lvl,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910.0,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,661.0,661.0,GasA,5,1,SBrkr,661.0,589.0,0,1250.0,0.0,0.0,2,0,3,1,3,8,8,1,4,Detchd,1985.0,1,2.0,552.0,3,3,2,242,0,0,0,0,0,0,None,None,0,11,2007,WD,Normal,139000,97.0,4
30,RL,50.0,6305.0,None,4,Bnk,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,2,1,1,0.0,1,0.0,920.0,920.0,GasA,5,1,SBrkr,954.0,0.0,0,954.0,0.0,0.0,1,0,2,1,2,5,8,1,4,Basment,1938.0,1,1.0,240.0,2,3,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD,Normal,119750,69.0,57
90,RH,82.0,7136.0,None,3,HLS,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946.0,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,406.875,3,3,CBlock,4,3,1,3,484.0,1,0.0,495.0,979.0,GasA,3,0,FuseF,979.0,979.0,0,1958.0,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1946.0,1,2.0,492.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,145000,61.0,57
90,RH,82.0,6270.0,None,4,HLS,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284.0,1,0.0,717.0,1001.0,GasA,3,0,FuseA,1001.0,1001.0,0,2002.0,0.0,0.0,2,0,4,2,3,8,8,0,0,2Types,1949.0,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,145000,58.0,57
70,RL,60.0,7230.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2.5Unf,7,7,1927.0,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,851.0,851.0,GasA,4,1,SBrkr,867.0,851.0,0,1718.0,0.0,0.0,2,1,4,1,4,8,8,1,3,Detchd,1927.0,1,2.0,264.0,3,3,2,291,0,0,0,0,0,0,GdPrv,None,0,10,2007,WD,Normal,238000,80.0,15
20,RL,110.0,13108.0,None,2,HLS,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,5,1951.0,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,30.25,GasA,2,1,SBrkr,1226.0,0.0,0,1226.0,0.0,0.0,1,1,2,1,3,7,7,1,4,Attchd,1951.0,3,2.0,400.0,3,3,2,174,24,0,0,0,0,0,None,None,0,6,2007,WD,Normal,153500,56.0,56
70,RL,86.0,17727.75,None,3,Lvl,Inside,3,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918.0,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,4,3,1,4,1128.0,1,0.0,242.0,1370.0,GasW,3,0,FuseA,1370.0,1254.0,0,2624.0,1.0,0.0,2,1,4,1,3,10,8,1,4,Detchd,1918.0,1,3.0,864.0,3,3,0,0,0,0,0,0,0,0,None,None,0,11,2007,WD,Normal,239000,89.0,57
70,RL,78.0,12168.0,None,4,HLS,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934.0,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,4,3,2,4,428.0,1,0.0,537.0,965.0,GasA,3,1,SBrkr,1940.0,1254.0,0,2667.875,0.0,0.0,2,1,4,1,3,10,8,2,4,Basment,1934.0,1,2.0,380.0,3,3,2,0,0,0,0,0,0,0,None,None,0,9,2007,WD,Alloca,359100,73.0,9
50,RL,110.0,7810.0,None,3,HLS,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930.0,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,4,BrkTil,3,4,1,6,189.0,1,0.0,741.0,930.0,GasA,5,1,SBrkr,1230.0,525.0,0,1755.0,0.0,0.0,2,0,4,1,4,7,8,1,3,Detchd,1930.0,1,1.0,231.0,2,3,2,0,40,0,0,0,0,0,None,None,0,11,2007,WD,Normal,188000,77.0,4
50,RL,70.0,11275.0,None,3,HLS,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932.0,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,406.875,3,3,CBlock,3,3,2,3,297.0,2,0.0,0.0,854.0,GasA,3,1,SBrkr,1096.0,895.0,0,1991.0,0.0,0.0,1,1,3,1,3,7,8,1,4,Detchd,1977.0,1,2.0,432.0,3,2,2,0,0,0,0,0,0,0,None,None,0,3,2007,WD,Normal,220000,75.0,57
190,RL,79.0,6221.0,None,3,Lvl,Inside,3,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,1941.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,1,2,533.0,1,0.0,195.0,728.0,GasA,5,1,SBrkr,760.0,595.0,0,1355.0,0.0,0.0,2,0,3,1,3,5,8,0,0,Detchd,1966.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,10,2007,WD,Normal,140000,66.0,57
70,RL,70.0,10570.0,None,4,Bnk,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932.0,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,4,1,3,297.0,1,0.0,556.0,853.0,GasA,3,1,SBrkr,1549.0,1178.0,0,2667.875,0.0,0.0,2,1,3,1,4,10,4,2,3,Detchd,1932.0,1,2.0,440.0,3,3,2,0,74,0,0,0,0,0,None,None,0,12,2007,WD,Normal,315000,75.0,13
70,RL,61.0,7259.0,None,3,Lvl,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945.0,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,774.0,2,0.0,104.0,1028.0,GasA,5,1,SBrkr,1436.0,884.0,0,2320.0,1.0,0.0,2,1,3,1,4,9,8,1,3,Detchd,1945.0,1,1.0,180.0,3,3,2,224,0,0,0,0,0,0,MnPrv,None,0,7,2007,WD,Normal,259500,62.0,5
20,RL,110.0,14442.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957.0,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,3,3,PConc,3,3,1,6,1186.0,1,0.0,291.0,1477.0,GasA,5,1,SBrkr,1839.0,0.0,0,1839.0,1.0,0.0,2,0,3,1,4,7,8,2,3,Attchd,1957.0,3,2.0,416.0,3,3,2,0,87,0,0,0,0,0,None,None,0,6,2007,WD,Normal,257500,50.0,3
70,RL,75.0,13125.0,None,4,Lvl,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940.0,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,410.0,1,0.0,390.0,800.0,GasA,3,1,SBrkr,960.0,780.0,0,1740.0,0.0,0.0,1,1,3,1,3,6,8,2,4,Attchd,1940.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,None,None,0,7,2007,CWD,Normal,219500,67.0,23
20,RL,70.0,17727.75,None,4,Bnk,Corner,3,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953.0,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,3,4,CBlock,4,3,2,5,35.0,3,0.0,905.0,1809.0,GasA,3,1,SBrkr,2145.625,0.0,0,2259.0,1.0,0.0,2,0,3,1,4,7,8,2,4,Basment,1953.0,1,2.0,450.0,3,3,2,166,120,0,0,0,0,0,MnPrv,None,0,10,2007,COD,Abnorml,217000,54.0,54
20,RL,70.0,17727.75,None,3,Lvl,CulDSac,3,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960.0,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,406.875,3,2,CBlock,3,4,2,2,540.0,3,0.0,0.0,1560.0,GasA,3,1,SBrkr,1560.0,0.0,0,1560.0,0.0,0.0,1,1,3,1,3,6,8,3,3,Attchd,1960.0,2,2.0,580.0,3,3,2,0,75,0,0,0,0,0,None,None,0,5,2007,WD,Normal,201000,47.0,47
